state,record_date,sessions,sites,total_doses,first_dose,second_dose,male_doses,female_doses,transgender_doses,covaxin_doses,covishield_doses,sputnik_v_doses,aefi,doses_18_44,doses_45_60,doses_60_plus,ind_vax_18_44,ind_vax_45_60,ind_vax_60_plus,male_ind_vax,female_ind_vax,transgender_ind_vax,total_ind_vax
Sikkim,2021-06-06,200,1,239779,180065,59714,96907,83131,27,0,239779,0,219,0,0,0,32195,92476,55380,0,0,0,180065
Sikkim,2021-06-07,2505,17,240036,180310,59726,96981,83302,27,0,240036,0,219,0,0,0,32388,92520,55388,0,0,0,180310
Sikkim,2021-06-08,2616,16,240711,180973,59738,97299,83647,27,0,240711,0,219,0,0,0,32842,92659,55458,0,0,0,180973
Sikkim,2021-06-09,8770,28,244354,184590,59764,99330,85232,28,0,244354,0,219,0,0,0,36283,92781,55509,0,0,0,184590
Sikkim,2021-06-10,15915,57,252346,192568,59778,103898,88636,34,0,252346,0,219,0,0,0,43814,93070,55663,0,0,0,192568
Sikkim,2021-06-11,19522,72,264968,205177,59791,110947,94188,42,0,264968,0,221,0,0,0,56118,93279,55752,0,0,0,205177
Sikkim,2021-06-12,15396,46,273389,213590,59799,115660,97879,51,0,273389,0,221,0,0,0,64371,93384,55796,0,0,0,213590
Sikkim,2021-06-13,350,1,273567,213768,59799,115754,97963,51,0,273567,0,221,0,0,0,64549,93384,55796,0,0,0,213768
Sikkim,2021-06-14,21416,70,286462,226626,59836,122680,103888,58,0,286462,0,221,0,0,0,77086,93614,55870,0,0,0,226626
Sikkim,2021-06-15,23580,71,302373,242535,59838,131506,110967,62,0,302373,0,222,0,0,0,92818,93725,55915,0,0,0,242535
Sikkim,2021-06-16,25154,75,317335,257485,59850,139687,117729,69,0,317335,0,222,0,0,0,107576,93852,55961,0,0,0,257485
Sikkim,2021-06-17,24846,79,331827,271946,59881,147307,124561,78,0,331827,0,225,0,0,0,121783,94008,56026,0,0,0,271946
Sikkim,2021-06-18,28403,89,347391,287492,59899,155746,131662,84,0,347391,0,226,0,0,0,136980,94236,56125,0,0,0,287492
Sikkim,2021-06-19,21991,52,358633,298722,59911,161842,136789,91,0,358633,0,226,0,0,0,148091,94319,56152,0,0,0,298722
Sikkim,2021-06-20,1800,5,359435,299524,59911,162455,136978,91,0,359435,0,226,0,0,0,148893,94319,56152,0,0,0,299524
Sikkim,2021-06-21,27234,70,371403,311460,59943,168528,142827,105,0,371403,0,228,0,0,0,160640,94458,56183,0,0,0,311460
Sikkim,2021-06-22,25489,68,385331,325348,59983,175543,149691,114,0,385331,0,234,0,0,0,174320,94592,56209,0,0,0,325348
Sikkim,2021-06-23,21544,60,397182,337151,60031,181946,155088,117,0,397182,0,235,0,0,0,185716,94884,56305,0,0,0,337151
Sikkim,2021-06-24,21919,57,409995,349190,60805,188333,160732,125,0,409995,0,243,0,0,0,197290,95216,56412,0,0,0,349190
Sikkim,2021-06-25,24674,65,423563,362037,61526,228286,195144,133,0,423563,0,253,226797,110328,86438,0,0,0,0,0,0,0
Sikkim,2021-06-26,16726,37,433131,371534,61597,233787,199203,141,0,433131,0,260,236169,110488,86474,0,0,0,0,0,0,0
Sikkim,2021-06-27,707,5,433136,371539,61597,233788,199207,141,0,433136,0,260,236174,110488,86474,0,0,0,0,0,0,0
Sikkim,2021-06-28,29538,64,448770,384196,64574,241853,206767,150,0,448770,0,265,248502,113348,86920,0,0,0,0,0,0,0
Sikkim,2021-06-29,30074,63,462454,394505,67949,249158,213144,152,0,462454,0,265,258336,116614,87504,0,0,0,0,0,0,0
Sikkim,2021-06-30,24535,62,473810,401506,72304,255410,218239,161,0,473810,0,267,264833,120599,88378,0,0,0,0,0,0,0
Sikkim,2021-07-01,22663,47,483470,407286,76184,260810,222495,165,0,483470,0,272,270383,124072,89015,0,0,0,0,0,0,0
Sikkim,2021-07-02,23059,50,493534,411724,81810,266270,227099,165,0,493534,0,272,274297,129100,90137,0,0,0,0,0,0,0
Sikkim,2021-07-03,18392,42,501578,416397,85181,270842,230568,168,0,501578,0,275,278654,132201,90723,0,0,0,0,0,0,0
Sikkim,2021-07-04,660,4,501580,416397,85183,270843,230569,168,0,501580,0,277,278654,132203,90723,0,0,0,0,0,0,0
Sikkim,2021-07-05,25446,63,515248,423054,92194,278130,236946,172,0,515248,0,277,284776,138281,92191,0,0,0,0,0,0,0
Sikkim,2021-07-06,24954,52,527470,428512,98958,285139,242156,175,0,527470,0,279,289548,144231,93691,0,0,0,0,0,0,0
Sikkim,2021-07-07,20480,50,537467,432987,104480,290857,246433,177,0,537467,0,279,293708,148852,94907,0,0,0,0,0,0,0
Sikkim,2021-07-08,20059,48,546775,436734,110041,295983,250611,181,0,546775,0,280,297155,153561,96059,0,0,0,0,0,0,0
Sikkim,2021-07-09,22891,49,556100,440417,115683,301182,254736,182,0,556100,0,281,300569,158257,97274,0,0,0,0,0,0,0
Sikkim,2021-07-10,10981,28,560587,442125,118462,303710,256694,183,0,560587,0,281,302122,160599,97866,0,0,0,0,0,0,0
Sikkim,2021-07-11,300,2,560587,442125,118462,303710,256694,183,0,560587,0,281,302122,160599,97866,0,0,0,0,0,0,0
Sikkim,2021-07-12,22871,47,570245,445999,124246,309179,260877,189,0,570245,0,281,305618,165302,99325,0,0,0,0,0,0,0
Sikkim,2021-07-13,3280,8,572209,447174,125035,310338,261681,190,0,572209,0,282,306727,165986,99496,0,0,0,0,0,0,0
Sikkim,2021-07-14,3451,9,576624,451037,125587,312610,263822,192,0,576624,0,282,307795,168500,100329,0,0,0,0,0,0,0
Sikkim,2021-07-15,27310,59,586083,455475,130608,317996,267894,193,0,586083,0,283,312070,172609,101404,0,0,0,0,0,0,0
Sikkim,2021-07-16,30465,67,595976,461643,134333,323401,272380,195,0,595976,0,283,317719,175774,102483,0,0,0,0,0,0,0
Sikkim,2021-07-17,13422,31,600482,464383,136099,325896,274385,201,0,600482,0,284,320295,177216,102971,0,0,0,0,0,0,0
Sikkim,2021-07-18,400,1,600616,464508,136108,325953,274462,201,0,600616,0,286,320417,177224,102975,0,0,0,0,0,0,0
Sikkim,2021-07-19,3164,10,602701,465924,136777,327268,275230,203,0,602701,0,287,321772,177788,103141,0,0,0,0,0,0,0
Sikkim,2021-07-20,22450,45,610184,471162,139022,331527,278450,207,0,610184,0,287,326734,179722,103728,0,0,0,0,0,0,0
Sikkim,2021-07-21,18028,45,615158,474356,140802,334338,280613,207,0,615158,0,287,329682,181212,104264,0,0,0,0,0,0,0
